Registration Mark;ICAO 24-bit Address;Binary;Octal;Hexadecimal
HB-LQP;4923067;10010110001111000000000;22617273;4B1EBB
HB-LQQ;4923068;10010110001111000000000;22617274;4B1EBC
HB-LQR;4923069;10010110001111000000000;22617275;4B1EBD
HB-LQS;4923070;10010110001111000000000;22617276;4B1EBE
HB-LQT;4923071;10010110001111000000000;22617277;4B1EBF
HB-LQU;4923072;10010110001111000000000;22617300;4B1EC0
HB-LQV;4923073;10010110001111000000000;22617301;4B1EC1
HB-LQW;4923074;10010110001111000000000;22617302;4B1EC2
HB-LQX;4923075;10010110001111000000000;22617303;4B1EC3
HB-LQY;4923076;10010110001111000000000;22617304;4B1EC4
HB-LQZ;4923077;10010110001111000000000;22617305;4B1EC5
HB-LRA;4923078;10010110001111000000000;22617306;4B1EC6
HB-LRB;4923079;10010110001111000000000;22617307;4B1EC7
HB-LRC;4923080;10010110001111000000000;22617310;4B1EC8
HB-LRD;4923081;10010110001111000000000;22617311;4B1EC9
HB-LRE;4923082;10010110001111000000000;22617312;4B1ECA
HB-LRF;4923083;10010110001111000000000;22617313;4B1ECB
HB-LRG;4923084;10010110001111000000000;22617314;4B1ECC
HB-LRH;4923085;10010110001111000000000;22617315;4B1ECD
HB-LRI;4923086;10010110001111000000000;22617316;4B1ECE
HB-LRJ;4923087;10010110001111000000000;22617317;4B1ECF
HB-LRK;4923088;10010110001111000000000;22617320;4B1ED0
HB-LRL;4923089;10010110001111000000000;22617321;4B1ED1
HB-LRM;4923090;10010110001111000000000;22617322;4B1ED2
HB-LRN;4923091;10010110001111000000000;22617323;4B1ED3
HB-LRO;4923092;10010110001111000000000;22617324;4B1ED4
HB-LRP;4923093;10010110001111000000000;22617325;4B1ED5
HB-LRQ;4923094;10010110001111000000000;22617326;4B1ED6
HB-LRR;4923095;10010110001111000000000;22617327;4B1ED7
HB-LRS;4923096;10010110001111000000000;22617330;4B1ED8
HB-LRT;4923097;10010110001111000000000;22617331;4B1ED9
HB-LRU;4923098;10010110001111000000000;22617332;4B1EDA
HB-LRV;4923099;10010110001111000000000;22617333;4B1EDB
HB-LRW;4923100;10010110001111000000000;22617334;4B1EDC
HB-LRX;4923101;10010110001111000000000;22617335;4B1EDD
HB-LRY;4923102;10010110001111000000000;22617336;4B1EDE
HB-LRZ;4923103;10010110001111000000000;22617337;4B1EDF
HB-LSA;4923104;10010110001111000000000;22617340;4B1EE0
HB-LSB;4923105;10010110001111000000000;22617341;4B1EE1
HB-LSC;4923106;10010110001111000000000;22617342;4B1EE2
HB-LSD;4923107;10010110001111000000000;22617343;4B1EE3
HB-LSE;4923108;10010110001111000000000;22617344;4B1EE4
HB-LSF;4923109;10010110001111000000000;22617345;4B1EE5
HB-LSG;4923110;10010110001111000000000;22617346;4B1EE6
HB-LSH;4923111;10010110001111000000000;22617347;4B1EE7
HB-LSI;4923112;10010110001111000000000;22617350;4B1EE8
HB-LSJ;4923113;10010110001111000000000;22617351;4B1EE9
HB-LSK;4923114;10010110001111000000000;22617352;4B1EEA
HB-LSL;4923115;10010110001111000000000;22617353;4B1EEB
HB-LSM;4923116;10010110001111000000000;22617354;4B1EEC
HB-LSN;4923117;10010110001111000000000;22617355;4B1EED
HB-LSO;4923118;10010110001111000000000;22617356;4B1EEE
HB-LSP;4923119;10010110001111000000000;22617357;4B1EEF
HB-LSQ;4923120;10010110001111000000000;22617360;4B1EF0
HB-LSR;4923121;10010110001111000000000;22617361;4B1EF1
HB-LSS;4923122;10010110001111000000000;22617362;4B1EF2
HB-LST;4923123;10010110001111000000000;22617363;4B1EF3
HB-LSU;4923124;10010110001111000000000;22617364;4B1EF4
HB-LSV;4923125;10010110001111000000000;22617365;4B1EF5
HB-LSW;4923126;10010110001111000000000;22617366;4B1EF6
HB-LSX;4923127;10010110001111000000000;22617367;4B1EF7
HB-LSY;4923128;10010110001111000000000;22617370;4B1EF8
HB-LSZ;4923129;10010110001111000000000;22617371;4B1EF9
HB-LTA;4923130;10010110001111000000000;22617372;4B1EFA
HB-LTB;4923131;10010110001111000000000;22617373;4B1EFB
HB-LTC;4923132;10010110001111000000000;22617374;4B1EFC
HB-LTD;4923133;10010110001111000000000;22617375;4B1EFD
HB-LTE;4923134;10010110001111000000000;22617376;4B1EFE
HB-LTF;4923135;10010110001111000000000;22617377;4B1EFF
HB-LTG;4923136;10010110001111100000000;22617400;4B1F00
HB-LTH;4923137;10010110001111100000000;22617401;4B1F01
HB-LTI;4923138;10010110001111100000000;22617402;4B1F02
HB-LTJ;4923139;10010110001111100000000;22617403;4B1F03
HB-LTK;4923140;10010110001111100000000;22617404;4B1F04
HB-LTL;4923141;10010110001111100000000;22617405;4B1F05
HB-LTM;4923142;10010110001111100000000;22617406;4B1F06
HB-LTN;4923143;10010110001111100000000;22617407;4B1F07
HB-LTO;4923144;10010110001111100000000;22617410;4B1F08
HB-LTP;4923145;10010110001111100000000;22617411;4B1F09
HB-LTQ;4923146;10010110001111100000000;22617412;4B1F0A
HB-LTR;4923147;10010110001111100000000;22617413;4B1F0B
HB-LTS;4923148;10010110001111100000000;22617414;4B1F0C
HB-LTT;4923149;10010110001111100000000;22617415;4B1F0D
HB-LTU;4923150;10010110001111100000000;22617416;4B1F0E
HB-LTV;4923151;10010110001111100000000;22617417;4B1F0F
HB-LTW;4923152;10010110001111100000000;22617420;4B1F10
HB-LTX;4923153;10010110001111100000000;22617421;4B1F11
HB-LTY;4923154;10010110001111100000000;22617422;4B1F12
HB-LTZ;4923155;10010110001111100000000;22617423;4B1F13
HB-LUA;4923156;10010110001111100000000;22617424;4B1F14
HB-LUB;4923157;10010110001111100000000;22617425;4B1F15
HB-LUC;4923158;10010110001111100000000;22617426;4B1F16
HB-LUD;4923159;10010110001111100000000;22617427;4B1F17
HB-LUE;4923160;10010110001111100000000;22617430;4B1F18
HB-LUF;4923161;10010110001111100000000;22617431;4B1F19
HB-LUG;4923162;10010110001111100000000;22617432;4B1F1A
HB-LUH;4923163;10010110001111100000000;22617433;4B1F1B
HB-LUI;4923164;10010110001111100000000;22617434;4B1F1C
HB-LUJ;4923165;10010110001111100000000;22617435;4B1F1D
HB-LUK;4923166;10010110001111100000000;22617436;4B1F1E
HB-LUL;4923167;10010110001111100000000;22617437;4B1F1F
HB-LUM;4923168;10010110001111100000000;22617440;4B1F20
HB-LUN;4923169;10010110001111100000000;22617441;4B1F21
HB-LUO;4923170;10010110001111100000000;22617442;4B1F22
HB-LUP;4923171;10010110001111100000000;22617443;4B1F23
HB-LUQ;4923172;10010110001111100000000;22617444;4B1F24
HB-LUR;4923173;10010110001111100000000;22617445;4B1F25
HB-LUS;4923174;10010110001111100000000;22617446;4B1F26
HB-LUT;4923175;10010110001111100000000;22617447;4B1F27
HB-LUU;4923176;10010110001111100000000;22617450;4B1F28
HB-LUV;4923177;10010110001111100000000;22617451;4B1F29
HB-LUW;4923178;10010110001111100000000;22617452;4B1F2A
HB-LUX;4923179;10010110001111100000000;22617453;4B1F2B
HB-LUY;4923180;10010110001111100000000;22617454;4B1F2C
HB-LUZ;4923181;10010110001111100000000;22617455;4B1F2D
HB-LVA;4923182;10010110001111100000000;22617456;4B1F2E
HB-LVB;4923183;10010110001111100000000;22617457;4B1F2F
HB-LVC;4923184;10010110001111100000000;22617460;4B1F30
HB-LVD;4923185;10010110001111100000000;22617461;4B1F31
HB-LVE;4923186;10010110001111100000000;22617462;4B1F32
HB-LVF;4923187;10010110001111100000000;22617463;4B1F33
HB-LVG;4923188;10010110001111100000000;22617464;4B1F34
HB-LVH;4923189;10010110001111100000000;22617465;4B1F35
HB-LVI;4923190;10010110001111100000000;22617466;4B1F36
HB-LVJ;4923191;10010110001111100000000;22617467;4B1F37
HB-LVK;4923192;10010110001111100000000;22617470;4B1F38
HB-LVL;4923193;10010110001111100000000;22617471;4B1F39
HB-LVM;4923194;10010110001111100000000;22617472;4B1F3A
HB-LVN;4923195;10010110001111100000000;22617473;4B1F3B
HB-LVO;4923196;10010110001111100000000;22617474;4B1F3C
HB-LVP;4923197;10010110001111100000000;22617475;4B1F3D
HB-LVQ;4923198;10010110001111100000000;22617476;4B1F3E
HB-LVR;4923199;10010110001111100000000;22617477;4B1F3F
HB-LVS;4923200;10010110001111100000000;22617500;4B1F40
HB-LVT;4923201;10010110001111100000000;22617501;4B1F41
HB-LVU;4923202;10010110001111100000000;22617502;4B1F42
HB-LVV;4923203;10010110001111100000000;22617503;4B1F43
HB-LVW;4923204;10010110001111100000000;22617504;4B1F44
HB-LVX;4923205;10010110001111100000000;22617505;4B1F45
HB-LVY;4923206;10010110001111100000000;22617506;4B1F46
HB-LVZ;4923207;10010110001111100000000;22617507;4B1F47
HB-LWA;4923208;10010110001111100000000;22617510;4B1F48
HB-LWB;4923209;10010110001111100000000;22617511;4B1F49
HB-LWC;4923210;10010110001111100000000;22617512;4B1F4A
HB-LWD;4923211;10010110001111100000000;22617513;4B1F4B
HB-LWE;4923212;10010110001111100000000;22617514;4B1F4C
HB-LWF;4923213;10010110001111100000000;22617515;4B1F4D
HB-LWG;4923214;10010110001111100000000;22617516;4B1F4E
HB-LWH;4923215;10010110001111100000000;22617517;4B1F4F
HB-LWI;4923216;10010110001111100000000;22617520;4B1F50
HB-LWJ;4923217;10010110001111100000000;22617521;4B1F51
HB-LWK;4923218;10010110001111100000000;22617522;4B1F52
HB-LWL;4923219;10010110001111100000000;22617523;4B1F53
HB-LWM;4923220;10010110001111100000000;22617524;4B1F54
HB-LWN;4923221;10010110001111100000000;22617525;4B1F55
HB-LWO;4923222;10010110001111100000000;22617526;4B1F56
HB-LWP;4923223;10010110001111100000000;22617527;4B1F57
HB-LWQ;4923224;10010110001111100000000;22617530;4B1F58
HB-LWR;4923225;10010110001111100000000;22617531;4B1F59
HB-LWS;4923226;10010110001111100000000;22617532;4B1F5A
HB-LWT;4923227;10010110001111100000000;22617533;4B1F5B
HB-LWU;4923228;10010110001111100000000;22617534;4B1F5C
HB-LWV;4923229;10010110001111100000000;22617535;4B1F5D
HB-LWW;4923230;10010110001111100000000;22617536;4B1F5E
HB-LWX;4923231;10010110001111100000000;22617537;4B1F5F
HB-LWY;4923232;10010110001111100000000;22617540;4B1F60
HB-LWZ;4923233;10010110001111100000000;22617541;4B1F61
HB-LXA;4923234;10010110001111100000000;22617542;4B1F62
HB-LXB;4923235;10010110001111100000000;22617543;4B1F63
HB-LXC;4923236;10010110001111100000000;22617544;4B1F64
HB-LXD;4923237;10010110001111100000000;22617545;4B1F65
HB-LXE;4923238;10010110001111100000000;22617546;4B1F66
HB-LXF;4923239;10010110001111100000000;22617547;4B1F67
HB-LXG;4923240;10010110001111100000000;22617550;4B1F68
HB-LXH;4923241;10010110001111100000000;22617551;4B1F69
HB-LXI;4923242;10010110001111100000000;22617552;4B1F6A
HB-LXJ;4923243;10010110001111100000000;22617553;4B1F6B
HB-LXK;4923244;10010110001111100000000;22617554;4B1F6C
HB-LXL;4923245;10010110001111100000000;22617555;4B1F6D
HB-LXM;4923246;10010110001111100000000;22617556;4B1F6E
HB-LXN;4923247;10010110001111100000000;22617557;4B1F6F
HB-LXO;4923248;10010110001111100000000;22617560;4B1F70
HB-LXP;4923249;10010110001111100000000;22617561;4B1F71
HB-LXQ;4923250;10010110001111100000000;22617562;4B1F72
HB-LXR;4923251;10010110001111100000000;22617563;4B1F73
HB-LXS;4923252;10010110001111100000000;22617564;4B1F74
HB-LXT;4923253;10010110001111100000000;22617565;4B1F75
HB-LXU;4923254;10010110001111100000000;22617566;4B1F76
HB-LXV;4923255;10010110001111100000000;22617567;4B1F77
HB-LXW;4923256;10010110001111100000000;22617570;4B1F78
HB-LXX;4923257;10010110001111100000000;22617571;4B1F79
HB-LXY;4923258;10010110001111100000000;22617572;4B1F7A
HB-LXZ;4923259;10010110001111100000000;22617573;4B1F7B
HB-LYA;4923260;10010110001111100000000;22617574;4B1F7C
HB-LYB;4923261;10010110001111100000000;22617575;4B1F7D
HB-LYC;4923262;10010110001111100000000;22617576;4B1F7E
HB-LYD;4923263;10010110001111100000000;22617577;4B1F7F
HB-LYE;4923264;10010110001111100000000;22617600;4B1F80
HB-LYF;4923265;10010110001111100000000;22617601;4B1F81
HB-LYG;4923266;10010110001111100000000;22617602;4B1F82
HB-LYH;4923267;10010110001111100000000;22617603;4B1F83
HB-LYI;4923268;10010110001111100000000;22617604;4B1F84
HB-LYJ;4923269;10010110001111100000000;22617605;4B1F85
HB-LYK;4923270;10010110001111100000000;22617606;4B1F86
HB-LYL;4923271;10010110001111100000000;22617607;4B1F87
HB-LYM;4923272;10010110001111100000000;22617610;4B1F88
HB-LYN;4923273;10010110001111100000000;22617611;4B1F89
HB-LYO;4923274;10010110001111100000000;22617612;4B1F8A
HB-LYP;4923275;10010110001111100000000;22617613;4B1F8B
HB-LYQ;4923276;10010110001111100000000;22617614;4B1F8C
HB-LYR;4923277;10010110001111100000000;22617615;4B1F8D
HB-LYS;4923278;10010110001111100000000;22617616;4B1F8E
HB-LYT;4923279;10010110001111100000000;22617617;4B1F8F
HB-LYU;4923280;10010110001111100000000;22617620;4B1F90
HB-LYV;4923281;10010110001111100000000;22617621;4B1F91
HB-LYW;4923282;10010110001111100000000;22617622;4B1F92
HB-LYX;4923283;10010110001111100000000;22617623;4B1F93
HB-LYY;4923284;10010110001111100000000;22617624;4B1F94
HB-LYZ;4923285;10010110001111100000000;22617625;4B1F95
HB-LZA;4923286;10010110001111100000000;22617626;4B1F96
HB-LZB;4923287;10010110001111100000000;22617627;4B1F97
HB-LZC;4923288;10010110001111100000000;22617630;4B1F98
HB-LZD;4923289;10010110001111100000000;22617631;4B1F99
HB-LZE;4923290;10010110001111100000000;22617632;4B1F9A
HB-LZF;4923291;10010110001111100000000;22617633;4B1F9B
HB-LZG;4923292;10010110001111100000000;22617634;4B1F9C
HB-LZH;4923293;10010110001111100000000;22617635;4B1F9D
HB-LZI;4923294;10010110001111100000000;22617636;4B1F9E
HB-LZJ;4923295;10010110001111100000000;22617637;4B1F9F
HB-LZK;4923296;10010110001111100000000;22617640;4B1FA0
HB-LZL;4923297;10010110001111100000000;22617641;4B1FA1
HB-LZM;4923298;10010110001111100000000;22617642;4B1FA2
HB-LZN;4923299;10010110001111100000000;22617643;4B1FA3
HB-LZO;4923300;10010110001111100000000;22617644;4B1FA4
HB-LZP;4923301;10010110001111100000000;22617645;4B1FA5
HB-LZQ;4923302;10010110001111100000000;22617646;4B1FA6
HB-LZR;4923303;10010110001111100000000;22617647;4B1FA7
HB-LZS;4923304;10010110001111100000000;22617650;4B1FA8
HB-LZT;4923305;10010110001111100000000;22617651;4B1FA9
HB-LZU;4923306;10010110001111100000000;22617652;4B1FAA
HB-LZV;4923307;10010110001111100000000;22617653;4B1FAB
HB-LZW;4923308;10010110001111100000000;22617654;4B1FAC
HB-LZX;4923309;10010110001111100000000;22617655;4B1FAD
HB-LZY;4923310;10010110001111100000000;22617656;4B1FAE
HB-LZZ;4923311;10010110001111100000000;22617657;4B1FAF
HB-MAA;4923312;10010110001111100000000;22617660;4B1FB0
HB-MAB;4923313;10010110001111100000000;22617661;4B1FB1
HB-MAC;4923314;10010110001111100000000;22617662;4B1FB2
HB-MAD;4923315;10010110001111100000000;22617663;4B1FB3
HB-MAE;4923316;10010110001111100000000;22617664;4B1FB4
HB-MAF;4923317;10010110001111100000000;22617665;4B1FB5
HB-MAG;4923318;10010110001111100000000;22617666;4B1FB6
HB-MAH;4923319;10010110001111100000000;22617667;4B1FB7
HB-MAI;4923320;10010110001111100000000;22617670;4B1FB8
HB-MAJ;4923321;10010110001111100000000;22617671;4B1FB9
HB-MAK;4923322;10010110001111100000000;22617672;4B1FBA
HB-MAL;4923323;10010110001111100000000;22617673;4B1FBB
HB-MAM;4923324;10010110001111100000000;22617674;4B1FBC
HB-MAN;4923325;10010110001111100000000;22617675;4B1FBD
HB-MAO;4923326;10010110001111100000000;22617676;4B1FBE
HB-MAP;4923327;10010110001111100000000;22617677;4B1FBF
HB-MAQ;4923328;10010110001111100000000;22617700;4B1FC0
HB-MAR;4923329;10010110001111100000000;22617701;4B1FC1
HB-MAS;4923330;10010110001111100000000;22617702;4B1FC2
HB-MAT;4923331;10010110001111100000000;22617703;4B1FC3
HB-MAU;4923332;10010110001111100000000;22617704;4B1FC4
HB-MAV;4923333;10010110001111100000000;22617705;4B1FC5
HB-MAW;4923334;10010110001111100000000;22617706;4B1FC6
HB-MAX;4923335;10010110001111100000000;22617707;4B1FC7
HB-MAY;4923336;10010110001111100000000;22617710;4B1FC8
HB-MAZ;4923337;10010110001111100000000;22617711;4B1FC9
HB-MBA;4923338;10010110001111100000000;22617712;4B1FCA
HB-MBB;4923339;10010110001111100000000;22617713;4B1FCB
HB-MBC;4923340;10010110001111100000000;22617714;4B1FCC
HB-MBD;4923341;10010110001111100000000;22617715;4B1FCD
HB-MBE;4923342;10010110001111100000000;22617716;4B1FCE
HB-MBF;4923343;10010110001111100000000;22617717;4B1FCF
HB-MBG;4923344;10010110001111100000000;22617720;4B1FD0
HB-MBH;4923345;10010110001111100000000;22617721;4B1FD1
HB-MBI;4923346;10010110001111100000000;22617722;4B1FD2
HB-MBJ;4923347;10010110001111100000000;22617723;4B1FD3
HB-MBK;4923348;10010110001111100000000;22617724;4B1FD4
HB-MBL;4923349;10010110001111100000000;22617725;4B1FD5
HB-MBM;4923350;10010110001111100000000;22617726;4B1FD6
HB-MBN;4923351;10010110001111100000000;22617727;4B1FD7
HB-MBO;4923352;10010110001111100000000;22617730;4B1FD8
HB-MBP;4923353;10010110001111100000000;22617731;4B1FD9
HB-MBQ;4923354;10010110001111100000000;22617732;4B1FDA
HB-MBR;4923355;10010110001111100000000;22617733;4B1FDB
HB-MBS;4923356;10010110001111100000000;22617734;4B1FDC
HB-MBT;4923357;10010110001111100000000;22617735;4B1FDD
HB-MBU;4923358;10010110001111100000000;22617736;4B1FDE
HB-MBV;4923359;10010110001111100000000;22617737;4B1FDF
HB-MBW;4923360;10010110001111100000000;22617740;4B1FE0
HB-MBX;4923361;10010110001111100000000;22617741;4B1FE1
HB-MBY;4923362;10010110001111100000000;22617742;4B1FE2
HB-MBZ;4923363;10010110001111100000000;22617743;4B1FE3
HB-MCA;4923364;10010110001111100000000;22617744;4B1FE4
HB-MCB;4923365;10010110001111100000000;22617745;4B1FE5
HB-MCC;4923366;10010110001111100000000;22617746;4B1FE6
HB-MCD;4923367;10010110001111100000000;22617747;4B1FE7
HB-MCE;4923368;10010110001111100000000;22617750;4B1FE8
HB-MCF;4923369;10010110001111100000000;22617751;4B1FE9
HB-MCG;4923370;10010110001111100000000;22617752;4B1FEA
HB-MCH;4923371;10010110001111100000000;22617753;4B1FEB
HB-MCI;4923372;10010110001111100000000;22617754;4B1FEC
HB-MCJ;4923373;10010110001111100000000;22617755;4B1FED
HB-MCK;4923374;10010110001111100000000;22617756;4B1FEE
HB-MCL;4923375;10010110001111100000000;22617757;4B1FEF
HB-MCM;4923376;10010110001111100000000;22617760;4B1FF0
HB-MCN;4923377;10010110001111100000000;22617761;4B1FF1
HB-MCO;4923378;10010110001111100000000;22617762;4B1FF2
HB-MCP;4923379;10010110001111100000000;22617763;4B1FF3
HB-MCQ;4923380;10010110001111100000000;22617764;4B1FF4
HB-MCR;4923381;10010110001111100000000;22617765;4B1FF5
HB-MCS;4923382;10010110001111100000000;22617766;4B1FF6
HB-MCT;4923383;10010110001111100000000;22617767;4B1FF7
HB-MCU;4923384;10010110001111100000000;22617770;4B1FF8
HB-MCV;4923385;10010110001111100000000;22617771;4B1FF9
HB-MCW;4923386;10010110001111100000000;22617772;4B1FFA
HB-MCX;4923387;10010110001111100000000;22617773;4B1FFB
HB-MCY;4923388;10010110001111100000000;22617774;4B1FFC
HB-MCZ;4923389;10010110001111100000000;22617775;4B1FFD
HB-MDA;4923390;10010110001111100000000;22617776;4B1FFE
HB-MDB;4923391;10010110001111100000000;22617777;4B1FFF
HB-MDC;4923392;10010110010000000000000;22620000;4B2000
HB-MDD;4923393;10010110010000000000000;22620001;4B2001
HB-MDE;4923394;10010110010000000000000;22620002;4B2002
HB-MDF;4923395;10010110010000000000000;22620003;4B2003
HB-MDG;4923396;10010110010000000000000;22620004;4B2004
HB-MDH;4923397;10010110010000000000000;22620005;4B2005
HB-MDI;4923398;10010110010000000000000;22620006;4B2006
HB-MDJ;4923399;10010110010000000000000;22620007;4B2007
HB-MDK;4923400;10010110010000000000000;22620010;4B2008
HB-MDL;4923401;10010110010000000000000;22620011;4B2009
HB-MDM;4923402;10010110010000000000000;22620012;4B200A
HB-MDN;4923403;10010110010000000000000;22620013;4B200B
HB-MDO;4923404;10010110010000000000000;22620014;4B200C
HB-MDP;4923405;10010110010000000000000;22620015;4B200D
HB-MDQ;4923406;10010110010000000000000;22620016;4B200E
HB-MDR;4923407;10010110010000000000000;22620017;4B200F
HB-MDS;4923408;10010110010000000000000;22620020;4B2010
HB-MDT;4923409;10010110010000000000000;22620021;4B2011
HB-MDU;4923410;10010110010000000000000;22620022;4B2012
HB-MDV;4923411;10010110010000000000000;22620023;4B2013
HB-MDW;4923412;10010110010000000000000;22620024;4B2014
HB-MDX;4923413;10010110010000000000000;22620025;4B2015
HB-MDY;4923414;10010110010000000000000;22620026;4B2016
HB-MDZ;4923415;10010110010000000000000;22620027;4B2017
HB-MEA;4923416;10010110010000000000000;22620030;4B2018
HB-MEB;4923417;10010110010000000000000;22620031;4B2019
HB-MEC;4923418;10010110010000000000000;22620032;4B201A
HB-MED;4923419;10010110010000000000000;22620033;4B201B
HB-MEE;4923420;10010110010000000000000;22620034;4B201C
HB-MEF;4923421;10010110010000000000000;22620035;4B201D
HB-MEG;4923422;10010110010000000000000;22620036;4B201E
HB-MEH;4923423;10010110010000000000000;22620037;4B201F
HB-MEI;4923424;10010110010000000000000;22620040;4B2020
HB-MEJ;4923425;10010110010000000000000;22620041;4B2021
HB-MEK;4923426;10010110010000000000000;22620042;4B2022
HB-MEL;4923427;10010110010000000000000;22620043;4B2023
HB-MEM;4923428;10010110010000000000000;22620044;4B2024
HB-MEN;4923429;10010110010000000000000;22620045;4B2025
HB-MEO;4923430;10010110010000000000000;22620046;4B2026
